                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                0.35199,                0.23879,                0.79232,                0.97887,                0.98362,                0.99189,                0.88634,                0.49165,                0.30653,                0.88057,              0.0013606,              0.0013606,              0.0013606
                     35,                0.35333,                0.23303,                 0.7944,                0.97775,                0.98195,                0.99224,                0.90211,                0.51859,                0.28921,                0.91251,              0.0013407,              0.0013407,              0.0013407
                     36,                0.35031,                0.22867,                0.79207,                0.97578,                0.98349,                0.99275,                0.90793,                0.48282,                0.28111,                0.87512,              0.0013207,              0.0013207,              0.0013207
                     37,                 0.3408,                0.22743,                0.78948,                0.98034,                0.97877,                0.99303,                0.90767,                0.48592,                0.28111,                0.88131,              0.0013007,              0.0013007,              0.0013007
                     38,                0.33352,                0.21995,                0.78506,                0.98102,                0.98791,                0.99297,                0.91001,                0.48374,                0.27074,                0.87895,              0.0012807,              0.0012807,              0.0012807
                     39,                0.32187,                0.21303,                  0.781,                0.97688,                0.98726,                0.99209,                0.90522,                0.49119,                0.27442,                0.88817,              0.0012607,              0.0012607,              0.0012607
                     40,                0.32213,                0.21414,                0.78111,                0.98296,                0.97983,                 0.9923,                0.91215,                0.48089,                0.28197,                0.88239,              0.0012408,              0.0012408,              0.0012408
                     41,                0.31463,                0.21248,                0.77782,                0.97379,                0.98604,                0.99237,                 0.9077,                0.48121,                0.27465,                0.88882,              0.0012208,              0.0012208,              0.0012208
                     42,                0.31169,                0.21149,                0.77681,                0.97264,                0.98514,                0.99229,                0.90594,                0.46914,                0.28668,                0.87791,              0.0012008,              0.0012008,              0.0012008
                     43,                0.30284,                0.20666,                0.77353,                0.97878,                 0.9794,                0.99187,                0.90587,                0.46864,                0.27478,                0.86935,              0.0011808,              0.0011808,              0.0011808
                     44,                0.30476,                0.20744,                0.77293,                0.98148,                0.97877,                0.99228,                0.90453,                0.49049,                 0.2814,                0.89581,              0.0011608,              0.0011608,              0.0011608
                     45,                0.30679,                0.21133,                0.77527,                0.97899,                0.98301,                0.99198,                0.90581,                0.47028,                0.26951,                0.87025,              0.0011409,              0.0011409,              0.0011409
                     46,                0.30637,                0.20984,                0.77357,                0.98096,                0.98474,                0.99228,                0.91061,                0.47541,                0.26976,                0.88664,              0.0011209,              0.0011209,              0.0011209
                     47,                0.29968,                 0.2044,                0.77199,                0.97586,                0.98682,                0.99269,                 0.9054,                0.46818,                0.26919,                 0.8768,              0.0011009,              0.0011009,              0.0011009
                     48,                0.29636,                0.19922,                0.76822,                0.97951,                0.97983,                0.99294,                0.90232,                0.46881,                0.27052,                0.87702,              0.0010809,              0.0010809,              0.0010809
                     49,                  0.293,                0.19838,                0.76773,                0.98192,                0.98019,                0.99255,                0.91106,                0.47889,                0.27109,                0.88037,              0.0010609,              0.0010609,              0.0010609
                     50,                0.28535,                0.19356,                0.76546,                0.98511,                0.98346,                0.99276,                0.91814,                0.46293,                0.25889,                0.87643,               0.001041,               0.001041,               0.001041
                     51,                0.27846,                0.19447,                0.76389,                0.97663,                0.98832,                0.99241,                0.91339,                0.46908,                0.26745,                0.88018,               0.001021,               0.001021,               0.001021
                     52,                0.27348,                0.19143,                0.76059,                0.98365,                0.98301,                0.99334,                0.91857,                0.45702,                0.25573,                 0.8733,               0.001001,               0.001001,               0.001001
                     53,                0.26851,                0.18548,                0.75734,                0.97995,                 0.9856,                0.99348,                0.91714,                0.46953,                0.25254,                0.88831,             0.00098102,             0.00098102,             0.00098102
                     54,                0.26964,                0.18588,                0.75749,                0.97984,                0.98039,                 0.9935,                0.91383,                0.46029,                0.26856,                 0.8691,             0.00096104,             0.00096104,             0.00096104
                     55,                0.26452,                 0.1812,                0.75616,                0.98507,                0.98045,                0.99255,                0.91154,                0.47701,                0.26758,                0.89228,             0.00094106,             0.00094106,             0.00094106
                     56,                0.26438,                0.18734,                0.75747,                0.98097,                0.98489,                0.99249,                0.91534,                0.47141,                0.25693,                0.87842,             0.00092108,             0.00092108,             0.00092108
                     57,                0.26175,                0.18227,                0.75724,                0.98403,                0.98123,                0.99298,                0.91786,                0.45937,                0.25372,                 0.8744,              0.0009011,              0.0009011,              0.0009011
                     58,                0.25831,                0.17843,                0.75578,                0.97708,                 0.9862,                0.99296,                0.91629,                0.46548,                0.25983,                0.87806,             0.00088112,             0.00088112,             0.00088112
                     59,                0.25687,                0.17899,                 0.7558,                0.97688,                0.98662,                0.99223,                0.91173,                0.46841,                0.25941,                0.87858,             0.00086114,             0.00086114,             0.00086114
                     60,                 0.2485,                0.17517,                0.75112,                 0.9802,                0.98301,                 0.9924,                0.91257,                0.46019,                0.26799,                  0.871,             0.00084116,             0.00084116,             0.00084116
                     61,                0.24521,                 0.1741,                0.75181,                 0.9805,                0.98195,                 0.9925,                0.91492,                0.46516,                0.25684,                0.87946,             0.00082118,             0.00082118,             0.00082118
                     62,                0.24655,                0.17179,                0.75111,                0.97814,                0.98408,                 0.9916,                0.91743,                0.44917,                0.25785,                0.86595,              0.0008012,              0.0008012,              0.0008012
                     63,                 0.2485,                0.17339,                0.75093,                0.98194,                0.98144,                 0.9933,                0.91806,                0.46363,                0.25312,                0.87743,             0.00078122,             0.00078122,             0.00078122
                     64,                0.23929,                0.16953,                0.75038,                0.98006,                0.98514,                0.99311,                0.91793,                0.45187,                0.25058,                 0.8673,             0.00076124,             0.00076124,             0.00076124
                     65,                0.23897,                0.16714,                0.74786,                0.97754,                0.98832,                0.99293,                0.91931,                0.45685,                 0.2524,                0.87013,             0.00074126,             0.00074126,             0.00074126
                     66,                0.23258,                0.16389,                0.74818,                0.98106,                0.98195,                0.99318,                0.91776,                0.45139,                 0.2467,                0.86716,             0.00072128,             0.00072128,             0.00072128
                     67,                0.22833,                0.16387,                0.74516,                0.97988,                0.98208,                0.99304,                 0.9194,                0.45825,                0.25805,                0.87312,              0.0007013,              0.0007013,              0.0007013
                     68,                0.22355,                0.16411,                0.74481,                0.98393,                0.98195,                0.99285,                0.92034,                0.44737,                0.25738,                0.86501,             0.00068132,             0.00068132,             0.00068132
                     69,                0.22588,                0.16263,                0.74433,                0.98715,                0.97847,                 0.9922,                0.92188,                0.44635,                0.25254,                 0.8655,             0.00066134,             0.00066134,             0.00066134
                     70,                0.22324,                0.15993,                0.74394,                0.98096,                0.98447,                 0.9922,                0.92354,                0.45359,                0.25783,                0.87532,             0.00064136,             0.00064136,             0.00064136
                     71,                0.21258,                0.15597,                0.74164,                0.97746,                0.98726,                0.99204,                0.92132,                0.44931,                0.25468,                0.87221,             0.00062138,             0.00062138,             0.00062138
                     72,                 0.2153,                0.15741,                0.74098,                0.97863,                0.98301,                0.99279,                0.92074,                0.44663,                0.25034,                0.87144,              0.0006014,              0.0006014,              0.0006014
                     73,                0.21384,                0.15486,                0.74173,                0.98254,                0.98089,                0.99278,                0.91809,                0.45156,                0.25872,                 0.8784,             0.00058142,             0.00058142,             0.00058142
                     74,                0.21315,                0.15582,                 0.7406,                0.98201,                 0.9849,                0.99267,                0.92156,                0.44836,                 0.2513,                0.87483,             0.00056144,             0.00056144,             0.00056144
                     75,                0.20731,                0.15097,                0.73976,                 0.9851,                0.98274,                0.99312,                0.92228,                0.44746,                0.24712,                0.87412,             0.00054146,             0.00054146,             0.00054146
                     76,                0.20987,                0.15292,                0.74017,                0.98291,                0.98408,                0.99249,                0.92158,                0.44292,                0.24389,                0.87213,             0.00052148,             0.00052148,             0.00052148
                     77,                0.20418,                0.14998,                0.73913,                0.98366,                0.98195,                0.99274,                0.92284,                0.44979,                0.25018,                 0.8749,              0.0005015,              0.0005015,              0.0005015
                     78,                0.20305,                0.15044,                0.73911,                 0.9787,                0.98514,                0.99241,                0.91927,                0.44462,                0.24446,                0.87261,             0.00048152,             0.00048152,             0.00048152
                     79,                 0.1993,                0.14845,                0.73851,                0.97649,                 0.9862,                0.99285,                0.92125,                0.44466,                0.24695,                0.87197,             0.00046154,             0.00046154,             0.00046154
                     80,                0.19418,                0.14534,                0.73648,                0.97994,                0.98515,                0.99241,                0.92014,                0.44563,                0.24337,                0.87202,             0.00044156,             0.00044156,             0.00044156
                     81,                0.19065,                0.14125,                0.73648,                0.97691,                0.98824,                0.99294,                 0.9204,                 0.4508,                0.24687,                0.87582,             0.00042158,             0.00042158,             0.00042158
                     82,                0.19199,                0.14288,                0.73514,                0.97846,                0.98514,                0.99294,                 0.9218,                0.44413,                0.24354,                0.86866,              0.0004016,              0.0004016,              0.0004016
                     83,                0.18703,                0.14167,                0.73401,                0.98199,                0.98398,                0.99313,                 0.9219,                0.44379,                0.24306,                0.87272,             0.00038162,             0.00038162,             0.00038162
                     84,                0.18175,                0.13943,                0.73392,                0.98325,                0.98301,                0.99319,                0.92285,                0.44565,                0.24052,                0.87567,             0.00036164,             0.00036164,             0.00036164
                     85,                0.17846,                0.13443,                0.73205,                0.97691,                0.98793,                0.99297,                0.91972,                0.44727,                0.24603,                 0.8764,             0.00034166,             0.00034166,             0.00034166
                     86,                0.17551,                0.13483,                0.73139,                0.98352,                0.98408,                0.99296,                0.91969,                0.44344,                0.24038,                0.87509,             0.00032168,             0.00032168,             0.00032168
                     87,                0.17268,                0.13279,                0.73159,                0.98031,                0.98514,                  0.993,                0.92023,                0.44378,                0.24243,                 0.8766,              0.0003017,              0.0003017,              0.0003017
                     88,                0.17581,                0.13407,                0.73263,                0.98264,                0.98514,                0.99281,                0.92017,                0.44393,                0.24095,                0.87978,             0.00028172,             0.00028172,             0.00028172
                     89,                0.17338,                0.13322,                0.73001,                0.97997,                0.98514,                0.99292,                0.92314,                0.44348,                0.23701,                0.87595,             0.00026174,             0.00026174,             0.00026174
                     90,                0.16835,                0.12942,                0.73042,                0.98204,                0.98408,                0.99297,                0.91816,                0.44994,                0.24248,                0.88565,             0.00024176,             0.00024176,             0.00024176
                     91,                0.16685,                0.12736,                0.72873,                0.98094,                0.98364,                  0.993,                0.91949,                0.44595,                0.24183,                0.88104,             0.00022178,             0.00022178,             0.00022178
                     92,                 0.1689,                0.12807,                0.73069,                0.98094,                0.98368,                0.99286,                0.92221,                0.44341,                0.24156,                0.87644,              0.0002018,              0.0002018,              0.0002018
                     93,                0.16752,                0.12864,                0.72965,                0.98094,                0.98344,                0.99287,                0.92111,                0.44572,                0.24288,                0.88354,             0.00018182,             0.00018182,             0.00018182
                     94,                0.16177,                0.12413,                0.72906,                0.97892,                0.98616,                0.99291,                0.92109,                0.44606,                0.23915,                0.88026,             0.00016184,             0.00016184,             0.00016184
                     95,                0.15867,                0.12238,                0.72773,                0.98095,                0.98404,                0.99303,                0.92061,                0.44337,                 0.2394,                0.87947,             0.00014186,             0.00014186,             0.00014186
                     96,                0.15875,                0.12217,                0.72908,                0.97958,                0.98408,                0.99305,                0.91868,                0.44401,                0.24194,                0.88085,             0.00012188,             0.00012188,             0.00012188
                     97,                0.15858,                0.12111,                0.72798,                0.98198,                0.98329,                0.99297,                0.92064,                0.44305,                0.24106,                0.87849,              0.0001019,              0.0001019,              0.0001019
                     98,                0.15561,                0.11993,                0.72643,                0.97969,                0.98408,                0.99292,                0.92129,                0.44333,                0.24027,                0.87864,              8.192e-05,              8.192e-05,              8.192e-05
                     99,                0.15224,                0.11988,                0.72627,                0.98083,                0.98408,                0.99283,                0.92208,                0.44496,                 0.2416,                0.88038,              6.194e-05,              6.194e-05,              6.194e-05
                    100,                0.15294,                0.11807,                0.72826,                0.97863,                0.98514,                0.99285,                 0.9217,                 0.4432,                0.24007,                0.87912,              4.196e-05,              4.196e-05,              4.196e-05
